"","downloaded","city","checkin","hotel_name","rating","stars","price_HUF","dist_center_km","dist_other_km","price_EUR","pricecat","price_avg","price_Sd","hotels","citytype"
"2606","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel am Berg",4.2,3,27797,2.1,"Frankfurti repülőtér (FRA): 9.9",89.6677419354839,"avg",100.680423541,59.6122636692231,262,"big"
"2607","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel am Kochbrunnen",3.4,3,20299,30,"Frankfurti repülőtér (FRA): 24",65.4806451612903,"avg",100.680423541,59.6122636692231,262,"big"
"2608","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel Am Kurfuerstenplatz",3.2,3,21551,2.2,"Frankfurti repülőtér (FRA): 9.2",69.5193548387097,"avg",100.680423541,59.6122636692231,262,"big"
"2609","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel Am Rosenberg",3.2,3,23422,17,"Frankfurti repülőtér (FRA): 11",75.5548387096774,"avg",100.680423541,59.6122636692231,262,"big"
"2610","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel am Schloss Biebrich",3.6,3.5,19537,32,"Frankfurti repülőtér (FRA): 24",63.0225806451613,"avg",100.680423541,59.6122636692231,262,"big"
"2611","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel am Schlosspark",3,3,29670,32,"Frankfurti repülőtér (FRA): 24",95.7096774193548,"avg",100.680423541,59.6122636692231,262,"big"
"2612","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel Amadeus Frankfurt GmbH",4.1,4,16240,6.9,"Frankfurti repülőtér (FRA): 16",52.3870967741936,"avg",100.680423541,59.6122636692231,262,"big"
"2613","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel An Der Messe",3.9,3.5,26234,1.2,"Frankfurti repülőtér (FRA): 9.2",84.6258064516129,"avg",100.680423541,59.6122636692231,262,"big"
"2614","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel Arena Messe Frankfurt",3.7,3,34042,2.1,"Frankfurti repülőtér (FRA): 8.9",109.812903225806,"avg",100.680423541,59.6122636692231,262,"big"
"2615","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel Arheilger Hof",3,3,26234,22,"Frankfurti repülőtér (FRA): 16",84.6258064516129,"avg",100.680423541,59.6122636692231,262,"big"
"2616","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel Aria",3.4,3,18737,2,"Frankfurti repülőtér (FRA): 11",60.441935483871,"avg",100.680423541,59.6122636692231,262,"big"
"2617","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel Atrium",3.2,3,22488,1,"Frankfurti repülőtér (FRA): 9.3",72.541935483871,"avg",100.680423541,59.6122636692231,262,"big"
"2618","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel Bürgerhaus",2.3,3,24674,9,"Frankfurti repülőtér (FRA): 13",79.5935483870968,"avg",100.680423541,59.6122636692231,262,"big"
"2619","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel Bauschheimer Hof",4.3,3,24951,27,"Frankfurti repülőtér (FRA): 18",80.4870967741935,"avg",100.680423541,59.6122636692231,262,"big"
"2620","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel Carlton",3.2,3,21549,0.1,"Frankfurti repülőtér (FRA): 9.2",69.5129032258065,"avg",100.680423541,59.6122636692231,262,"big"
"2621","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel Central",2.8,2,20299,6.1,"Frankfurti repülőtér (FRA): 8.8",65.4806451612903,"avg",100.680423541,59.6122636692231,262,"big"
"2622","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel Cult",3.9,4,29670,2.4,"Frankfurti repülőtér (FRA): 11",95.7096774193548,"avg",100.680423541,59.6122636692231,262,"big"
"2623","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel Darmstädter Hof",3.6,2.5,27797,32,"Frankfurti repülőtér (FRA): 26",89.6677419354839,"avg",100.680423541,59.6122636692231,262,"big"
"2624","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel de France",4.1,4,28755,31,"Frankfurti repülőtér (FRA): 24",92.758064516129,"avg",100.680423541,59.6122636692231,262,"big"
"2625","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel Everest",3.2,3,16240,0.9,"Frankfurti repülőtér (FRA): 8.4",52.3870967741936,"avg",100.680423541,59.6122636692231,262,"big"
"2626","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel Expo",3.9,2,24672,1.6,"Frankfurti repülőtér (FRA): 11",79.5870967741936,"avg",100.680423541,59.6122636692231,262,"big"
"2627","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel Falk",4,3,22205,2,"Frankfurti repülőtér (FRA): 9.7",71.6290322580645,"avg",100.680423541,59.6122636692231,262,"big"
"2628","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel forty four",3.8,3,34042,0.1,"Frankfurti repülőtér (FRA): 9.3",109.812903225806,"avg",100.680423541,59.6122636692231,262,"big"
"2629","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel Garni Cornelia",3.2,2,23422,29,"Frankfurti repülőtér (FRA): 36",75.5548387096774,"avg",100.680423541,59.6122636692231,262,"big"
"2630","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel garni Djaran",2,2,17176,6.8,"Frankfurti repülőtér (FRA): 15",55.4064516129032,"avg",100.680423541,59.6122636692231,262,"big"
"2631","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel Gasthof Zum Freigericht",4.5,3,33729,29,"Frankfurti repülőtér (FRA): 36",108.803225806452,"avg",100.680423541,59.6122636692231,262,"big"
"2632","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel Gerbermühle",4.5,4,50593,2.7,"Frankfurti repülőtér (FRA): 11",163.203225806452,"avg",100.680423541,59.6122636692231,262,"big"
"2633","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel Global",3.9,3,24672,12,"Frankfurti repülőtér (FRA): 4.1",79.5870967741936,"avg",100.680423541,59.6122636692231,262,"big"
"2634","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel Höchster Hof",3.3,3,23736,8.3,"Frankfurti repülőtér (FRA): 5.6",76.5677419354839,"avg",100.680423541,59.6122636692231,262,"big"
"2635","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel Haus Daheim",3.7,3.5,78078,14,"Frankfurti repülőtér (FRA): 20",251.864516129032,"above avg",100.680423541,59.6122636692231,262,"big"
"2636","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel Jaguar",3,2.5,14053,2.4,"Frankfurti repülőtér (FRA): 11",45.3322580645161,"avg",100.680423541,59.6122636692231,262,"big"
"2637","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel Lindner",3.5,2,18739,33,"Frankfurti repülőtér (FRA): 32",60.4483870967742,"avg",100.680423541,59.6122636692231,262,"big"
"2638","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel Münchner Hof",3.4,3,18737,0.2,"Frankfurti repülőtér (FRA): 9.2",60.441935483871,"avg",100.680423541,59.6122636692231,262,"big"
"2639","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel Main Taunus",NA,2,20925,24,"Frankfurti repülőtér (FRA): 15",67.5,"avg",100.680423541,59.6122636692231,262,"big"
"2640","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel Mainzer Hof",3.2,3,27797,31,"Frankfurti repülőtér (FRA): 22",89.6677419354839,"avg",100.680423541,59.6122636692231,262,"big"
"2641","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel Minerva",3.4,3,22488,0.6,"Frankfurti repülőtér (FRA): 8.8",72.541935483871,"avg",100.680423541,59.6122636692231,262,"big"
"2642","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel Neue Kraeme",3.7,3,61839,1.2,"Frankfurti repülőtér (FRA): 10",199.48064516129,"avg",100.680423541,59.6122636692231,262,"big"
"2643","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel Niederraeder Hof",3.7,3,18269,3,"Frankfurti repülőtér (FRA): 6.5",58.9322580645161,"avg",100.680423541,59.6122636692231,262,"big"
"2644","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel Odenwaldblick",3.9,3,29670,17,"Frankfurti repülőtér (FRA): 17",95.7096774193548,"avg",100.680423541,59.6122636692231,262,"big"
"2645","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel Oranien Wiesbaden",4.4,4,29670,31,"Frankfurti repülőtér (FRA): 24",95.7096774193548,"avg",100.680423541,59.6122636692231,262,"big"
"2646","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel Rödelheimer Hof - Am Wasserturm",3.8,NA,28669,5.6,"Frankfurti repülőtér (FRA): 8.9",92.4806451612903,"avg",100.680423541,59.6122636692231,262,"big"
"2647","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel Römerstein",NA,3,24951,33,"Frankfurti repülőtér (FRA): 24",80.4870967741935,"avg",100.680423541,59.6122636692231,262,"big"
"2648","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel Residenz Babenhausen",4.6,4,42161,26,"Frankfurti repülőtér (FRA): 28",136.003225806452,"avg",100.680423541,59.6122636692231,262,"big"
"2649","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel Residenz Stockstadt",5,3,27797,32,"Frankfurti repülőtér (FRA): 36",89.6677419354839,"avg",100.680423541,59.6122636692231,262,"big"
"2650","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel Restaurant Bockshaut",3.5,3,34979,26,"Frankfurti repülőtér (FRA): 21",112.835483870968,"avg",100.680423541,59.6122636692231,262,"big"
"2651","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel Restaurant Wessinger",4.3,4,34979,5.9,"Frankfurti repülőtér (FRA): 7.5",112.835483870968,"avg",100.680423541,59.6122636692231,262,"big"
"2652","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel Reuterhof",4,3,28514,25,"Frankfurti repülőtér (FRA): 19",91.9806451612903,"avg",100.680423541,59.6122636692231,262,"big"
"2653","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel Rheinischer Hof",3.8,3,23422,12,"Frankfurti repülőtér (FRA): 11",75.5548387096774,"avg",100.680423541,59.6122636692231,262,"big"
"2654","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel Rossija",3,3,21865,0.1,"Frankfurti repülőtér (FRA): 9.3",70.5322580645161,"avg",100.680423541,59.6122636692231,262,"big"
"2655","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel Schlangenbader Hof",3.7,3.5,23422,40,"Frankfurti repülőtér (FRA): 34",75.5548387096774,"avg",100.680423541,59.6122636692231,262,"big"
"2656","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel Schottenhof",3.3,3,28733,31,"Frankfurti repülőtér (FRA): 23",92.6870967741935,"avg",100.680423541,59.6122636692231,262,"big"
"2657","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel Toskana",4.2,3,18551,27,"Frankfurti repülőtér (FRA): 20",59.841935483871,"avg",100.680423541,59.6122636692231,262,"big"
"2658","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel Union",2.7,3,19396,0.2,"Frankfurti repülőtér (FRA): 9.2",62.5677419354839,"avg",100.680423541,59.6122636692231,262,"big"
"2659","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel Villa Florentina",4.4,3.5,29513,0.5,"Frankfurti repülőtér (FRA): 9.4",95.2032258064516,"avg",100.680423541,59.6122636692231,262,"big"
"2660","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel Villa Oriental",3.7,4,32934,0.5,"Frankfurti repülőtér (FRA): 8.9",106.238709677419,"avg",100.680423541,59.6122636692231,262,"big"
"2661","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel Zentrum",3.3,3,51532,1,"Frankfurti repülőtér (FRA): 10",166.232258064516,"avg",100.680423541,59.6122636692231,262,"big"
"2662","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel zum Brunnen",NA,2,24674,9.3,"Frankfurti repülőtér (FRA): 13",79.5935483870968,"avg",100.680423541,59.6122636692231,262,"big"
"2663","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hotel zum Feldberg",NA,3,29670,17,"Frankfurti repülőtér (FRA): 17",95.7096774193548,"avg",100.680423541,59.6122636692231,262,"big"
"2664","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Hyatt Regency Mainz",4.6,5,71519,30,"Frankfurti repülőtér (FRA): 22",230.706451612903,"above avg",100.680423541,59.6122636692231,262,"big"
"2665","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","ibis Darmstadt City",3.9,2.5,16584,26,"Frankfurti repülőtér (FRA): 20",53.4967741935484,"avg",100.680423541,59.6122636692231,262,"big"
"2666","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","ibis Frankfurt Airport",4,2.5,15740,12,"Frankfurti repülőtér (FRA): 3.9",50.7741935483871,"avg",100.680423541,59.6122636692231,262,"big"
"2667","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","ibis Frankfurt Centrum",3.8,2.5,17989,0.8,"Frankfurti repülőtér (FRA): 8.7",58.0290322580645,"avg",100.680423541,59.6122636692231,262,"big"
"2668","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","ibis Frankfurt City Messe",3.7,3,13773,3.4,"Frankfurti repülőtér (FRA): 7.8",44.4290322580645,"avg",100.680423541,59.6122636692231,262,"big"
"2669","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","ibis Frankfurt Messe West",3.8,2.5,15178,3.2,"Frankfurti repülőtér (FRA): 9.5",48.9612903225806,"avg",100.680423541,59.6122636692231,262,"big"
"2670","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","ibis Mainz City",3.9,2.5,21237,30,"Frankfurti repülőtér (FRA): 22",68.5064516129032,"avg",100.680423541,59.6122636692231,262,"big"
"2671","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","ibis Styles Frankfurt City",3.7,3,26705,0.2,"Frankfurti repülőtér (FRA): 9.3",86.1451612903226,"avg",100.680423541,59.6122636692231,262,"big"
"2672","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","ibis Styles Frankfurt-Offenbach",3.7,2.5,55903,5.4,"Frankfurti repülőtér (FRA): 14",180.332258064516,"avg",100.680423541,59.6122636692231,262,"big"
"2673","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","INNSIDE Frankfurt Eurotheum",4.5,4,131172,0.7,"Frankfurti repülőtér (FRA): 10",423.135483870968,"above avg",100.680423541,59.6122636692231,262,"big"
"2674","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","INNSIDE Frankfurt Eurotheum",4.5,4,131172,0.7,"Frankfurti repülőtér (FRA): 10",423.135483870968,"above avg",100.680423541,59.6122636692231,262,"big"
"2675","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","INNSIDE Frankfurt Niederrad",4.3,3.5,27797,4,"Frankfurti repülőtér (FRA): 5.3",89.6677419354839,"avg",100.680423541,59.6122636692231,262,"big"
"2676","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","INNSIDE Frankfurt Niederrad",4.3,3.5,27797,4,"Frankfurti repülőtér (FRA): 5.3",89.6677419354839,"avg",100.680423541,59.6122636692231,262,"big"
"2677","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","InterCityHotel Darmstadt",4,4,39554,26,"Frankfurti repülőtér (FRA): 20",127.593548387097,"avg",100.680423541,59.6122636692231,262,"big"
"2678","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","InterCityHotel Frankfurt",3.9,3.5,23626,0.3,"Frankfurti repülőtér (FRA): 9.0",76.2129032258065,"avg",100.680423541,59.6122636692231,262,"big"
"2679","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","InterCityHotel Frankfurt Airport",3.6,4,27608,9.9,"Frankfurti repülőtér (FRA): 2.4",89.058064516129,"avg",100.680423541,59.6122636692231,262,"big"
"2680","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","InterCityHotel Mainz",4.2,4,31590,32,"Frankfurti repülőtér (FRA): 23",101.903225806452,"avg",100.680423541,59.6122636692231,262,"big"
"2681","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","InterContinental Frankfurt",4.3,NA,40288,0.5,"Frankfurti repülőtér (FRA): 9.2",129.961290322581,"avg",100.680423541,59.6122636692231,262,"big"
"2682","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Jumeirah Frankfurt",4.5,5,92756,1.2,"Frankfurti repülőtér (FRA): 11",299.212903225806,"above avg",100.680423541,59.6122636692231,262,"big"
"2683","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Jumeirah Frankfurt",4.5,5,92756,1.2,"Frankfurti repülőtér (FRA): 11",299.212903225806,"above avg",100.680423541,59.6122636692231,262,"big"
"2684","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Kempinski Hotel Frankfurt Gravenbruch",4.3,5,34730,8.3,"Frankfurti repülőtér (FRA): 13",112.032258064516,"avg",100.680423541,59.6122636692231,262,"big"
"2685","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Klee am Park by Centro Comfort",3.6,3,23626,30,"Frankfurti repülőtér (FRA): 23",76.2129032258065,"avg",100.680423541,59.6122636692231,262,"big"
"2686","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Klippenhotel garni",3,3,24674,30,"Frankfurti repülőtér (FRA): 35",79.5935483870968,"avg",100.680423541,59.6122636692231,262,"big"
"2687","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Konferenzhotel Ysenburger Hof",2.5,3.5,35602,28,"Frankfurti repülőtér (FRA): 36",114.845161290323,"avg",100.680423541,59.6122636692231,262,"big"
"2688","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Landhaus Hotel Waitz",4.2,4.5,42476,14,"Frankfurti repülőtér (FRA): 21",137.01935483871,"avg",100.680423541,59.6122636692231,262,"big"
"2689","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Landhotel Margaretenhof",3.9,3,15616,18,"Frankfurti repülőtér (FRA): 13",50.3741935483871,"avg",100.680423541,59.6122636692231,262,"big"
"2690","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Le Meridien Parkhotel Frankfurt",4.2,5,40288,0.4,"Frankfurti repülőtér (FRA): 9.1",129.961290322581,"avg",100.680423541,59.6122636692231,262,"big"
"2691","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Lindner Congress Hotel Frankfurt",4.1,4,29295,8,"Frankfurti repülőtér (FRA): 5.8",94.5,"avg",100.680423541,59.6122636692231,262,"big"
"2692","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Lindner Hotel & Residence Main Plaza",4.2,4.5,68645,2.1,"Frankfurti repülőtér (FRA): 11",221.435483870968,"above avg",100.680423541,59.6122636692231,262,"big"
"2693","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Lloyed Hotel",3.4,3,17179,1.1,"Frankfurti repülőtér (FRA): 8.2",55.4161290322581,"avg",100.680423541,59.6122636692231,262,"big"
"2694","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Manhattan Hotel",3.9,3.5,44722,0.2,"Frankfurti repülőtér (FRA): 9.1",144.264516129032,"avg",100.680423541,59.6122636692231,262,"big"
"2695","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Maritim Hotel Frankfurt",3.7,4,37163,1.2,"Frankfurti repülőtér (FRA): 8.9",119.88064516129,"avg",100.680423541,59.6122636692231,262,"big"
"2696","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Maritim Konferenzhotel Darmstadt",4.2,4,27482,27,"Frankfurti repülőtér (FRA): 21",88.6516129032258,"avg",100.680423541,59.6122636692231,262,"big"
"2697","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Maritim Rhein-Main Hotel",3.6,4,26483,27,"Frankfurti repülőtér (FRA): 21",85.4290322580645,"avg",100.680423541,59.6122636692231,262,"big"
"2698","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Memphis Hotel",3.6,3,23422,0.4,"Frankfurti repülőtér (FRA): 9.5",75.5548387096774,"avg",100.680423541,59.6122636692231,262,"big"
"2699","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Mercure Hotel & Residenz Frankfurt Messe",3.7,4.5,20972,2.1,"Frankfurti repülőtér (FRA): 8.8",67.6516129032258,"avg",100.680423541,59.6122636692231,262,"big"
"2700","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Mercure Hotel Frankfurt Airport",3.9,4,17177,12,"Frankfurti repülőtér (FRA): 3.4",55.4096774193548,"avg",100.680423541,59.6122636692231,262,"big"
"2701","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Mercure Hotel Frankfurt City Messe",3.7,3,31590,0.3,"Frankfurti repülőtér (FRA): 9.1",101.903225806452,"avg",100.680423541,59.6122636692231,262,"big"
"2702","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Mercure Hotel Frankfurt Eschborn Ost",4,4,23486,6.8,"Frankfurti repülőtér (FRA): 9.8",75.7612903225806,"avg",100.680423541,59.6122636692231,262,"big"
"2703","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Mercure Hotel Kaiserhof Frankfurt City Center",3.8,4,29357,0.1,"Frankfurti repülőtér (FRA): 9.3",94.7,"avg",100.680423541,59.6122636692231,262,"big"
"2704","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Mercure Hotel Wiesbaden City",4.2,4,27233,30,"Frankfurti repülőtér (FRA): 24",87.8483870967742,"avg",100.680423541,59.6122636692231,262,"big"
"2705","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Mercure Hotel Wings Frankfurt Airport",3.7,4,16240,19,"Frankfurti repülőtér (FRA): 10",52.3870967741936,"avg",100.680423541,59.6122636692231,262,"big"
"2706","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Micador Appartementhaus",3.7,3,16838,25,"Frankfurti repülőtér (FRA): 21",54.3161290322581,"avg",100.680423541,59.6122636692231,262,"big"
"2707","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Milbor Hotel",3.5,3.5,26704,12,"Frankfurti repülőtér (FRA): 11",86.141935483871,"avg",100.680423541,59.6122636692231,262,"big"
"2708","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Moevenpick Hotel Frankfurt City",4.4,4,33885,1,"Frankfurti repülőtér (FRA): 8.7",109.306451612903,"avg",100.680423541,59.6122636692231,262,"big"
"2709","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Monopol Hotel",4,4,29966,0.4,"Frankfurti repülőtér (FRA): 8.9",96.6645161290323,"avg",100.680423541,59.6122636692231,262,"big"
"2710","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Motel One Frankfurt East Side",4,3,26234,4.1,"Frankfurti repülőtér (FRA): 13",84.6258064516129,"avg",100.680423541,59.6122636692231,262,"big"
"2711","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Motel One Frankfurt-Airport",4.1,2.5,21549,4.4,"Frankfurti repülőtér (FRA): 4.9",69.5129032258065,"avg",100.680423541,59.6122636692231,262,"big"
"2712","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Motel One Frankfurt-Messe",4.5,3,26234,1,"Frankfurti repülőtér (FRA): 8.6",84.6258064516129,"avg",100.680423541,59.6122636692231,262,"big"
"2713","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Motel One Wiesbaden",4.4,3,24674,31,"Frankfurti repülőtér (FRA): 24",79.5935483870968,"avg",100.680423541,59.6122636692231,262,"big"
"2714","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Motel Plus Frankfurt",3.6,3.5,53092,6,"Frankfurti repülőtér (FRA): 13",171.264516129032,"avg",100.680423541,59.6122636692231,262,"big"
"2715","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","NAAM Apartments Frankfurt",4.6,3,30637,4.8,"Frankfurti repülőtér (FRA): 5.5",98.8290322580645,"avg",100.680423541,59.6122636692231,262,"big"
"2716","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Nassauer Hof",4.6,5,92131,30,"Frankfurti repülőtér (FRA): 24",297.196774193548,"above avg",100.680423541,59.6122636692231,262,"big"
"2717","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","National Hotel",3.6,4,28779,0.4,"Frankfurti repülőtér (FRA): 9.0",92.8354838709677,"avg",100.680423541,59.6122636692231,262,"big"
"2718","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","NH Collection Frankfurt City",4,4,38158,1.8,"Frankfurti repülőtér (FRA): 11",123.090322580645,"avg",100.680423541,59.6122636692231,262,"big"
"2719","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","NH Frankfurt Airport",4,4,19738,11,"Frankfurti repülőtér (FRA): 1.9",63.6709677419355,"avg",100.680423541,59.6122636692231,262,"big"
"2720","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","NH Frankfurt Airport West",3.8,4,24674,18,"Frankfurti repülőtér (FRA): 9.0",79.5935483870968,"avg",100.680423541,59.6122636692231,262,"big"
"2721","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","NH Frankfurt Mörfelden Conference Center",3.8,4,24672,15,"Frankfurti repülőtér (FRA): 7.5",79.5870967741936,"avg",100.680423541,59.6122636692231,262,"big"
"2722","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","NH Frankfurt Messe",4.5,4,30475,0.8,"Frankfurti repülőtér (FRA): 9.1",98.3064516129032,"avg",100.680423541,59.6122636692231,262,"big"
"2723","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","NH Frankfurt Niederrad",4.1,4,20231,3.7,"Frankfurti repülőtér (FRA): 5.5",65.2612903225806,"avg",100.680423541,59.6122636692231,262,"big"
"2724","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","NH Frankfurt Villa",4.3,3.5,20231,1.4,"Frankfurti repülőtér (FRA): 9.0",65.2612903225806,"avg",100.680423541,59.6122636692231,262,"big"
"2725","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","NH Wiesbaden",3.9,4,17672,29,"Frankfurti repülőtér (FRA): 22",57.0064516129032,"avg",100.680423541,59.6122636692231,262,"big"
"2726","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Nordic Hotel Frankfurt-Offenbach",3.6,3,18248,7.2,"Frankfurti repülőtér (FRA): 15",58.8645161290323,"avg",100.680423541,59.6122636692231,262,"big"
"2727","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Novotel Frankfurt City",4,4,20972,1.8,"Frankfurti repülőtér (FRA): 8.8",67.6516129032258,"avg",100.680423541,59.6122636692231,262,"big"
"2728","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Novotel Mainz",4.1,4.5,30606,31,"Frankfurti repülőtér (FRA): 23",98.7290322580645,"avg",100.680423541,59.6122636692231,262,"big"
"2729","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Novum Hotel Imperial Frankfurt Messe",3.7,4,41037,2,"Frankfurti repülőtér (FRA): 9.8",132.377419354839,"avg",100.680423541,59.6122636692231,262,"big"
"2730","9/16/2015 9:36","Frankfurt, Germany","12/31/2015","Panorama Hotel",4.4,3,24671,22,"Frankfurti repülőtér (FRA): 22",79.5838709677419,"avg",100.680423541,59.6122636692231,262,"big"
